Timestamp     	Voltage	Current
0:00:02.761603	7.3975	0.306243896484	
0:00:02.813434	7.4	0.280609130859	
0:00:02.866282	7.39875	0.290985107422	
0:00:02.918621	7.39625	0.307922363281	
0:00:02.970452	7.4	0.288543701172	
0:00:03.022762	7.39625	0.298614501953	
0:00:03.074598	7.39625	0.311126708984	
0:00:03.126766	7.4	0.286712646484	
0:00:03.178917	7.39625	0.298767089844	
0:00:03.231374	7.3975	0.304107666016	
0:00:03.283206	7.40125	0.277557373047	
0:00:03.335036	7.39875	0.298614501953	
0:00:03.387712	7.39625	0.312194824219	
0:00:03.439946	7.39875	0.287628173828	
0:00:03.492129	7.3975	0.310821533203	
0:00:03.544589	7.3975	0.301971435547	
0:00:03.596450	7.39875	0.291137695312	
0:00:03.649191	7.39875	0.300445556641	
0:00:03.701558	7.39875	0.293579101562	
0:00:03.753415	7.4	0.289916992188	
0:00:03.806156	7.39625	0.303802490234	
0:00:03.858671	7.3975	0.304107666016	
0:00:03.910506	7.40125	0.284881591797	
0:00:03.962805	7.395	0.313415527344	
0:00:04.015259	7.3975	0.295867919922	
0:00:04.067599	7.40125	0.279846191406	
0:00:04.120043	7.39625	0.302886962891	
0:00:04.172611	7.3975	0.299377441406	
0:00:04.224443	7.40125	0.277404785156	
0:00:04.276277	7.39625	0.302886962891	
0:00:04.328916	7.39625	0.298614501953	
0:00:04.381283	7.40125	0.270233154297	
0:00:04.433124	7.3975	0.302429199219	
0:00:04.485268	7.3975	0.307922363281	
0:00:04.537743	7.4	0.282592773438	
0:00:04.589576	7.395	0.308074951172	
0:00:04.641799	7.39625	0.307006835938	
0:00:04.694036	7.3975	0.287475585938	
0:00:04.746523	7.3975	0.299530029297	
0:00:04.798522	7.39625	0.305023193359	
0:00:04.850713	7.4025	0.278625488281	
0:00:04.903206	7.39625	0.305633544922	
0:00:04.955596	7.39625	0.308074951172	
0:00:05.008212	7.40125	0.299072265625	
0:00:05.060557	7.39625	0.301818847656	
0:00:05.112392	7.39625	0.309448242188	
0:00:05.164535	7.4	0.308837890625	
0:00:05.222378	7.39125	0.362854003906	
0:00:05.274312	7.39875	0.290222167969	
0:00:05.327171	7.3975	0.305023193359	
0:00:05.379548	7.3975	0.306549072266	
0:00:05.431382	7.4	0.281066894531	
0:00:05.484167	7.39875	0.292510986328	
0:00:05.536508	7.3975	0.307006835938	
0:00:05.588328	7.4	0.291290283203	
0:00:05.640698	7.39875	0.302581787109	
0:00:05.692593	7.39625	0.308532714844	
0:00:05.744776	7.39875	0.2880859375	
0:00:05.797268	7.3975	0.312805175781	
0:00:05.849112	7.39625	0.298614501953	
0:00:05.901887	7.4	0.275421142578	
0:00:05.954703	7.3975	0.304565429688	
0:00:06.006538	7.39625	0.304565429688	
0:00:06.058771	7.39875	0.281066894531	
0:00:06.111636	7.3975	0.303955078125	
0:00:06.163468	7.3725	0.8203125	
0:00:06.215299	7.4	0.283050537109	
0:00:06.267884	7.3975	0.292510986328	
0:00:06.319753	7.3225	0.383148193359	
0:00:06.371609	7.3975	0.286560058594	
0:00:06.424144	7.39625	0.306854248047	
0:00:06.476920	7.34625	0.8203125	
0:00:06.528756	7.3975	0.286102294922	
0:00:06.581516	7.39875	0.299682617188	
0:00:06.634344	7.395	0.793762207031	
0:00:06.686267	7.39875	0.293121337891	
0:00:06.739115	7.3975	0.309600830078	
0:00:06.791477	7.39375	0.348358154297	
0:00:06.843309	7.3975	0.288391113281	
0:00:06.895374	7.39625	0.304412841797	
0:00:06.947866	7.3975	0.302429199219	
0:00:06.999726	7.4	0.277252197266	
0:00:07.051563	7.3975	0.299682617188	
0:00:07.104163	7.39375	0.309906005859	
0:00:07.156641	7.3975	0.289001464844	
0:00:07.208648	7.39625	0.312347412109	
0:00:07.261129	7.39625	0.300140380859	
0:00:07.312984	7.39625	0.289611816406	
0:00:07.365144	7.39625	0.291900634766	
0:00:07.417948	7.39625	0.296630859375	
0:00:07.469801	7.3975	0.281982421875	
0:00:07.521959	7.3625	0.298919677734	
0:00:07.574488	7.39625	0.298614501953	
0:00:07.626327	7.3975	0.289154052734	
0:00:07.678515	7.39625	0.458068847656	
0:00:07.730709	7.39625	0.299072265625	
0:00:07.783057	7.4	0.278930664062	
0:00:07.834882	7.39	0.299530029297	
0:00:07.886913	7.395	0.299072265625	
0:00:07.939464	7.3975	0.291290283203	
0:00:07.991829	7.33125	0.301055908203	
0:00:08.044451	7.395	0.299377441406	
0:00:08.096793	7.39875	0.281219482422	
0:00:08.148628	7.3975	0.666198730469	
0:00:08.200748	7.3975	0.299224853516	
0:00:08.253231	7.40125	0.278472900391	
0:00:08.305069	7.3625	0.307769775391	
0:00:08.357254	7.395	0.308380126953	
0:00:08.409604	7.39875	0.288696289062	
0:00:08.462093	7.32125	0.448760986328	
0:00:08.513922	7.39625	0.306854248047	
0:00:08.565755	7.4	0.277557373047	
0:00:08.618376	7.345	0.8203125	
0:00:08.670999	7.39625	0.306701660156	
0:00:08.722959	7.4	0.293273925781	
0:00:08.775470	7.3325	0.783843994141	
0:00:08.827310	7.395	0.304107666016	
0:00:08.879493	7.39875	0.289764404297	
0:00:08.931956	7.32375	0.659942626953	
0:00:08.983792	7.395	0.308990478516	
0:00:09.035919	7.3975	0.276641845703	
0:00:09.088460	7.37625	0.8203125	
0:00:09.140298	7.395	0.307769775391	
0:00:09.192477	7.39875	0.287933349609	
0:00:09.244614	7.32125	0.557250976562	
0:00:09.297085	7.395	0.294036865234	
0:00:09.348929	7.4	0.278778076172	
0:00:09.400778	7.35125	0.8203125	
0:00:09.453407	7.395	0.307159423828	
0:00:09.505703	7.39875	0.292663574219	
0:00:09.557886	7.39125	0.706939697266	
0:00:09.610359	7.395	0.301361083984	
0:00:09.662192	7.39875	0.284423828125	
0:00:09.714337	7.32625	0.298767089844	
0:00:09.766830	7.39625	0.287628173828	
0:00:09.818665	7.39875	0.279541015625	
0:00:09.870807	7.385	0.8203125	
0:00:09.922968	7.395	0.305023193359	
0:00:09.975459	7.39875	0.285949707031	
0:00:10.027293	7.32125	0.475769042969	
0:00:10.079142	7.39625	0.310974121094	
0:00:10.131714	7.3975	0.289459228516	
0:00:10.184227	7.36125	0.298156738281	
0:00:10.236134	7.3975	0.3076171875	
0:00:10.288603	7.4	0.277862548828	
0:00:10.340457	7.395	0.660858154297	
0:00:10.392671	7.39625	0.305023193359	
0:00:10.449088	7.3825	0.8203125	
0:00:10.501682	7.39875	0.288543701172	
0:00:10.553553	7.395	0.312194824219	
0:00:10.605972	7.39375	0.451202392578	
0:00:10.658632	7.395	0.300903320312	
0:00:10.710459	7.395	0.304718017578	
0:00:10.762304	7.3625	0.3125	
0:00:10.814910	7.39625	0.295867919922	
0:00:10.866746	7.3975	0.297698974609	
0:00:10.918579	7.39375	0.63232421875	
0:00:10.971190	7.395	0.300903320312	
0:00:11.024019	7.395	0.312805175781	
0:00:11.075859	7.395	0.303344726562	
0:00:11.128639	7.39625	0.310821533203	
0:00:11.181482	7.3975	0.309448242188	
0:00:11.233312	7.39625	0.300598144531	
0:00:11.286152	7.3925	0.353240966797	
0:00:11.338607	7.3825	0.310211181641	
0:00:11.391267	7.3925	0.318756103516	
0:00:11.443217	7.38875	0.315093994141	
0:00:11.495715	7.17875	0.8203125	
0:00:11.548523	7.295	0.3076171875	
0:00:11.601244	7.39375	0.296478271484	
0:00:11.654867	7.28375	0.8203125	
0:00:11.707264	7.39	0.313568115234	
0:00:11.759811	7.355	0.8203125	
0:00:11.812474	7.27625	0.8203125	
0:00:11.865290	7.39125	0.304412841797	
0:00:11.917938	7.27625	0.8203125	
0:00:11.970536	7.2825	0.721435546875	
0:00:12.022401	7.39	0.309448242188	
0:00:12.074260	7.2075	0.8203125	
0:00:12.126460	7.31375	0.8203125	
0:00:12.178816	7.39125	0.305023193359	
0:00:12.231363	7.195	0.8203125	
0:00:12.284210	7.39	0.284729003906	
0:00:12.336847	7.39	0.306091308594	
0:00:12.389487	7.18125	0.8203125	
0:00:12.441333	7.39	0.291290283203	
0:00:12.494143	7.39	0.527191162109	
0:00:12.546492	7.21125	0.8203125	
0:00:12.598849	7.39125	0.27587890625	
0:00:12.652687	7.2125	0.8203125	
0:00:12.705228	7.32125	0.309295654297	
0:00:12.757814	7.39	0.310974121094	
0:00:12.810424	7.19875	0.8203125	
0:00:12.862961	7.38625	0.309753417969	
0:00:12.915625	7.39125	0.301818847656	
0:00:12.968101	7.2475	0.8203125	
0:00:13.019939	7.38625	0.333862304688	
0:00:13.071950	7.3925	0.566253662109	
0:00:13.124550	7.20625	0.8203125	
0:00:13.177147	7.33375	0.506134033203	
0:00:13.230285	7.37125	0.8203125	
0:00:13.283001	7.27125	0.8203125	
0:00:13.335580	7.39125	0.295257568359	
0:00:13.388143	7.19625	0.8203125	
0:00:13.440017	7.28125	0.8203125	
0:00:13.492585	7.39	0.278472900391	
0:00:13.544466	7.21375	0.8203125	
0:00:13.596369	7.21	0.8203125	
0:00:13.648399	7.3875	0.305938720703	
0:00:13.700963	7.20125	0.8203125	
0:00:13.753476	7.36875	0.8203125	
0:00:13.805790	7.39125	0.306701660156	
0:00:13.858249	7.2	0.8203125	
0:00:13.911049	7.3325	0.663146972656	
0:00:13.963485	7.39	0.373992919922	
0:00:14.015915	7.195	0.8203125	
0:00:14.068634	7.3875	0.299072265625	
0:00:14.120510	7.39125	0.28076171875	
0:00:14.172370	7.25625	0.8203125	
0:00:14.225056	7.38875	0.307769775391	
0:00:14.279302	7.1925	0.8203125	
0:00:14.333180	7.3675	0.301818847656	
0:00:14.385622	7.325	0.750274658203	
0:00:14.438033	7.29375	0.8203125	
0:00:14.490345	7.38625	0.313720703125	
0:00:14.542858	7.2975	0.407562255859	
0:00:14.595601	7.28125	0.8203125	
0:00:14.647471	7.3875	0.301666259766	
0:00:14.699764	7.38875	0.8203125	
0:00:14.752357	7.28875	0.8203125	
0:00:14.804215	7.39	0.301971435547	
0:00:14.856070	7.32125	0.308990478516	
0:00:14.908479	7.285	0.8203125	
0:00:14.962378	7.39	0.299072265625	
0:00:15.014256	7.28875	0.8203125	
0:00:15.066766	7.285	0.546569824219	
0:00:15.119516	7.3875	0.312957763672	
0:00:15.171884	7.19375	0.8203125	
0:00:15.224470	7.38375	0.311126708984	
0:00:15.277249	7.385	0.306549072266	
0:00:15.329823	7.27375	0.8203125	
0:00:15.382552	7.38875	0.304412841797	
0:00:15.435340	7.3275	0.8203125	
0:00:15.487230	7.28125	0.8203125	
0:00:15.539091	7.38625	0.302429199219	
0:00:15.591525	7.255	0.8203125	
0:00:15.645432	7.2825	0.535583496094	
0:00:15.701310	7.29	0.8203125	
0:00:15.753873	7.28375	0.8203125	
0:00:15.806638	7.39	0.287933349609	
0:00:15.858945	7.20375	0.8203125	
0:00:15.911440	7.29	0.308990478516	
0:00:15.964010	7.39125	0.273742675781	
0:00:16.015874	7.195	0.8203125	
0:00:16.067708	7.30375	0.8203125	
0:00:16.120233	7.38875	0.285339355469	
0:00:16.172592	7.195	0.8203125	
0:00:16.225191	7.3825	0.550384521484	
0:00:16.277483	7.39125	0.380554199219	
0:00:16.330268	7.2175	0.8203125	
0:00:16.382810	7.38625	0.312194824219	
0:00:16.435632	7.3875	0.8203125	
0:00:16.488313	7.29375	0.8203125	
0:00:16.541060	7.38875	0.299530029297	
0:00:16.592921	7.335	0.8203125	
0:00:16.644772	7.2875	0.8203125	
0:00:16.697148	7.38625	0.306396484375	
0:00:16.749689	7.24875	0.8203125	
0:00:16.802444	7.295	0.516204833984	
0:00:16.855012	7.38625	0.308532714844	
0:00:16.907661	7.28625	0.8203125	
0:00:16.960374	7.385	0.311889648438	
0:00:17.012243	7.3875	0.3076171875	
0:00:17.064407	7.20875	0.8203125	
0:00:17.117014	7.38375	0.298156738281	
0:00:17.169769	7.32625	0.299072265625	
0:00:17.222777	7.2875	0.8203125	
0:00:17.275349	7.33125	0.696563720703	
0:00:17.327979	7.23625	0.8203125	
0:00:17.380578	7.23875	0.8203125	
0:00:17.432548	7.3875	0.296783447266	
0:00:17.485128	7.1975	0.8203125	
0:00:17.537429	7.32875	0.8203125	
0:00:17.589279	7.38625	0.313568115234	
0:00:17.641286	7.29	0.8203125	
0:00:17.693878	7.38125	0.8203125	
0:00:17.746495	7.38875	0.2978515625	
0:00:17.800375	7.24375	0.8203125	
0:00:17.852925	7.385	0.314331054688	
0:00:17.905531	7.39	0.61767578125	
0:00:17.957916	7.28125	0.8203125	
0:00:18.009756	7.385	0.312957763672	
0:00:18.062477	7.35875	0.8203125	
0:00:18.114890	7.29375	0.8203125	
0:00:18.167554	7.38875	0.294799804688	
0:00:18.221692	7.22125	0.8203125	
0:00:18.274340	7.3825	0.289611816406	
0:00:18.326867	7.38625	0.307006835938	
0:00:18.379290	7.2775	0.8203125	
0:00:18.431469	7.3875	0.303192138672	
0:00:18.483934	7.39	0.628509521484	
0:00:18.535813	7.23125	0.8203125	
0:00:18.587649	7.32125	0.771789550781	
0:00:18.639550	7.385	0.302276611328	
0:00:18.691554	7.31375	0.452880859375	
0:00:18.743506	7.39	0.296630859375	
0:00:18.795866	7.39125	0.306549072266	
0:00:18.847710	7.35875	0.8203125	
0:00:18.899557	7.39375	0.271759033203	
0:00:18.951393	7.3925	0.291442871094	
0:00:19.003248	7.31875	0.8203125	
0:00:19.055084	7.39375	0.278015136719	
0:00:19.106944	7.39125	0.299682617188	
0:00:19.158803	7.3225	0.8203125	
0:00:19.211194	7.39375	0.284118652344	
0:00:19.263030	7.39375	0.303497314453	
0:00:19.314873	7.3175	0.729675292969	
0:00:19.366712	7.395	0.270538330078	
0:00:19.418566	7.395	0.290985107422	
0:00:19.470400	7.35	0.302734375	
0:00:19.522261	7.39375	0.278625488281	
0:00:19.574099	7.39125	0.299224853516	
0:00:19.625961	7.3925	0.292358398438	
0:00:19.677792	7.39375	0.276489257812	
0:00:19.729651	7.39	0.311126708984	
0:00:19.781550	7.3925	0.294342041016	
0:00:19.833388	7.38	0.282287597656	
0:00:19.885659	7.39375	0.293426513672	
0:00:19.937518	7.39125	0.298919677734	
0:00:19.989354	7.31875	0.468597412109	
0:00:20.041192	7.39125	0.301055908203	
0:00:20.093022	7.3925	0.299377441406	
0:00:20.144863	7.35	0.8203125	
0:00:20.196698	7.3925	0.297241210938	
0:00:20.248524	7.39125	0.308685302734	
0:00:20.300981	7.32	0.808410644531	
0:00:20.352840	7.3925	0.297393798828	
0:00:20.404674	7.3925	0.300445556641	
0:00:20.456536	7.33625	0.8203125	
0:00:20.508368	7.39375	0.30029296875	
0:00:20.560210	7.39125	0.299835205078	
0:00:20.612046	7.3925	0.617828369141	
0:00:20.663874	7.39125	0.304870605469	
0:00:20.715817	7.38125	0.353393554688	
0:00:20.768389	7.22	0.785369873047	
0:00:20.819714	7.1725	0.8203125	
0:00:20.871300	7.3825	0.345001220703	
0:00:20.924956	7.16375	0.8203125	
0:00:20.976577	7.27125	0.8203125	
0:00:21.028300	7.3825	0.32958984375	
0:00:21.079983	7.28375	0.436706542969	
0:00:21.131138	7.29125	0.8203125	
0:00:21.182279	7.26375	0.741119384766	
0:00:21.233424	7.385	0.326385498047	
0:00:21.284573	7.3	0.414123535156	
0:00:21.336078	7.27375	0.8203125	
0:00:21.387610	7.3825	0.325317382812	
0:00:21.439155	7.3825	0.304412841797	
0:00:21.490827	7.28625	0.8203125	
0:00:21.543389	7.385	0.303039550781	
0:00:21.595938	7.33	0.297088623047	
0:00:21.648299	7.28375	0.8203125	
0:00:21.701003	7.38625	0.313262939453	
0:00:21.753568	7.2575	0.661163330078	
0:00:21.805494	7.28875	0.8203125	
0:00:21.857826	7.38625	0.310821533203	
0:00:21.910306	7.20125	0.8203125	
0:00:21.964154	7.34	0.311126708984	
0:00:22.017991	7.38125	0.8203125	
0:00:22.070802	7.2875	0.8203125	
0:00:22.123187	7.385	0.328216552734	
0:00:22.175778	7.32	0.8203125	
0:00:22.227622	7.28875	0.8203125	
0:00:22.279467	7.38625	0.317535400391	
0:00:22.331982	7.25625	0.670318603516	
0:00:22.383831	7.29125	0.8203125	
0:00:22.435678	7.38125	0.327301025391	
0:00:22.487966	7.35125	0.8203125	
0:00:22.540675	7.26875	0.8203125	
0:00:22.593369	7.38125	0.329742431641	
0:00:22.646050	7.205	0.8203125	
0:00:22.698565	7.32375	0.8203125	
0:00:22.751194	7.38625	0.323028564453	
0:00:22.803511	7.2025	0.8203125	
0:00:22.856067	7.38125	0.330810546875	
0:00:22.910024	7.245	0.754241943359	
0:00:22.961877	7.23125	0.8203125	
0:00:23.013715	7.3825	0.323028564453	
0:00:23.066503	7.3475	0.8203125	
0:00:23.119343	7.2925	0.8203125	
0:00:23.171614	7.3825	0.333709716797	
0:00:23.224151	7.18875	0.8203125	
0:00:23.276786	7.2825	0.682220458984	
0:00:23.329150	7.38	0.343627929688	
0:00:23.381693	7.2575	0.8203125	
0:00:23.434212	7.385	0.304718017578	
0:00:23.486052	7.3825	0.332641601562	
0:00:23.537916	7.21625	0.8203125	
0:00:23.590537	7.3775	0.322265625	
0:00:23.643048	7.38125	0.346374511719	
0:00:23.695825	7.27625	0.8203125	
0:00:23.748164	7.38375	0.309295654297	
0:00:23.801659	7.28375	0.8203125	
0:00:23.854265	7.28375	0.8203125	
0:00:23.906147	7.385	0.3173828125	
0:00:23.957998	7.37	0.8203125	
0:00:24.009839	7.28125	0.8203125	
0:00:24.062689	7.3825	0.317535400391	
0:00:24.115220	7.30875	0.8203125	
0:00:24.167575	7.37625	0.8203125	
0:00:24.220231	7.38375	0.329437255859	
0:00:24.272836	7.19125	0.8203125	
0:00:24.324683	7.24	0.380859375	
0:00:24.377176	7.3275	0.322875976562	
0:00:24.429527	7.205	0.8203125	
0:00:24.481375	7.28125	0.8203125	
0:00:24.533212	7.3825	0.316619873047	
0:00:24.585642	7.20375	0.8203125	
0:00:24.638144	7.37875	0.354766845703	
0:00:24.690881	7.385	0.379486083984	
0:00:24.743675	7.1975	0.8203125	
0:00:24.796045	7.3775	0.349578857422	
0:00:24.848599	7.23125	0.8203125	
0:00:24.902418	7.2825	0.358428955078	
0:00:24.956251	7.38125	0.342559814453	
0:00:25.008541	7.25	0.8203125	
0:00:25.061187	7.3775	0.341339111328	
0:00:25.113744	7.36375	0.8203125	
0:00:25.166610	7.2825	0.8203125	
0:00:25.219111	7.3825	0.338439941406	
0:00:25.271084	7.38375	0.343933105469	
0:00:25.323082	7.38125	0.343170166016	
0:00:25.374941	7.3825	0.353088378906	
0:00:25.427364	7.385	0.336151123047	
0:00:25.479207	7.3825	0.342254638672	
0:00:25.531047	7.385	0.341033935547	
0:00:25.582882	7.385	0.333557128906	
0:00:25.634755	7.38	0.335083007812	
0:00:25.686592	7.38625	0.340118408203	
0:00:25.738461	7.385	0.343933105469	
0:00:25.790301	7.3125	0.478210449219	
0:00:25.842171	7.38375	0.348358154297	
0:00:25.894023	7.385	0.344390869141	
0:00:25.945866	7.3525	0.8203125	
0:00:25.997705	7.38375	0.335083007812	
0:00:26.049536	7.385	0.346832275391	
0:00:26.102004	7.31375	0.608367919922	
0:00:26.157768	7.37625	0.379028320312	
0:00:26.209712	7.31375	0.353393554688	
0:00:26.261613	7.38375	0.350189208984	
0:00:26.313455	7.385	0.343475341797	
0:00:26.365304	7.385	0.335388183594	
0:00:26.417147	7.38375	0.335845947266	
0:00:26.468989	7.385	0.351715087891	
0:00:26.520826	7.38375	0.343780517578	
0:00:26.572658	7.3825	0.340576171875	
0:00:26.624514	7.38375	0.350036621094	
0:00:26.676397	7.385	0.359039306641	
0:00:26.728360	7.37	0.8203125	
0:00:26.780229	7.38625	0.337371826172	
0:00:26.832067	7.385	0.333862304688	
0:00:26.883918	7.315	0.570526123047	
0:00:26.935756	7.385	0.333404541016	
0:00:26.987584	7.385	0.344696044922	
0:00:27.039413	7.3675	0.8203125	
0:00:27.091253	7.38375	0.344543457031	
0:00:27.143098	7.38375	0.353088378906	
0:00:27.195536	7.315	0.382385253906	
0:00:27.247380	7.305	0.345916748047	
0:00:27.300641	7.3775	0.353088378906	
0:00:27.353441	7.16625	0.8203125	
0:00:27.405822	7.37375	0.357818603516	
0:00:27.458406	7.38	0.34912109375	
0:00:27.510251	7.1775	0.8203125	
0:00:27.562088	7.37375	0.348052978516	
0:00:27.614483	7.38	0.347900390625	
0:00:27.667193	7.24375	0.8203125	
0:00:27.719856	7.37875	0.364074707031	
0:00:27.772534	7.35375	0.8203125	
0:00:27.824910	7.27	0.8203125	
0:00:27.877576	7.38	0.343475341797	
0:00:27.929446	7.2825	0.448913574219	
0:00:27.981286	7.1925	0.8203125	
0:00:28.033119	7.32375	0.708618164062	
0:00:28.085663	7.2	0.8203125	
0:00:28.139841	7.2	0.764312744141	
0:00:28.192645	7.3775	0.349884033203	
0:00:28.245297	7.2525	0.8203125	
0:00:28.297903	7.3775	0.349578857422	
0:00:28.349765	7.35375	0.348510742188	
0:00:28.402586	7.20125	0.8203125	
0:00:28.454965	7.37625	0.341033935547	
0:00:28.507588	7.28375	0.8203125	
0:00:28.561668	7.2725	0.8203125	
0:00:28.614082	7.37875	0.347595214844	
0:00:28.666894	7.22125	0.8203125	
0:00:28.719400	7.37375	0.322723388672	
0:00:28.771521	7.37875	0.350646972656	
0:00:28.824333	7.23125	0.8203125	
0:00:28.876628	7.38	0.328216552734	
0:00:28.928493	7.37875	0.352020263672	
0:00:28.980338	7.18875	0.8203125	
0:00:29.032734	7.37875	0.323028564453	
0:00:29.085333	7.285	0.456848144531	
0:00:29.138399	7.27	0.8203125	
0:00:29.191184	7.38125	0.330200195312	
0:00:29.243776	7.2025	0.8203125	
0:00:29.296052	7.28375	0.8203125	
0:00:29.348341	7.3825	0.322113037109	
0:00:29.400840	7.1925	0.8203125	
0:00:29.452709	7.27125	0.8203125	
0:00:29.504546	7.38125	0.327453613281	
0:00:29.556377	7.23	0.8203125	
0:00:29.609024	7.21	0.8203125	
0:00:29.661710	7.38	0.341491699219	
0:00:29.714019	7.21875	0.8203125	
0:00:29.766781	7.3275	0.341339111328	
0:00:29.819611	7.3825	0.325927734375	
0:00:29.871467	7.185	0.8203125	
0:00:29.923665	7.37375	0.358123779297	
0:00:29.976238	7.32125	0.683288574219	
0:00:30.028087	7.1975	0.8203125	
0:00:30.079922	7.3725	0.360260009766	
0:00:30.132298	7.38125	0.325469970703	
0:00:30.185082	7.18375	0.8203125	
0:00:30.237673	7.375	0.366058349609	
0:00:30.290497	7.34375	0.8203125	
0:00:30.343051	7.265	0.8203125	
0:00:30.395665	7.37625	0.346221923828	
0:00:30.447523	7.2675	0.546417236328	
0:00:30.499364	7.275	0.8203125	
0:00:30.551994	7.37875	0.354919433594	
0:00:30.604669	7.1975	0.8203125	
0:00:30.657238	7.3	0.353851318359	
0:00:30.709725	7.3775	0.35888671875	
0:00:30.762333	7.205	0.8203125	
0:00:30.814959	7.375	0.347442626953	
0:00:30.867594	7.37875	0.343017578125	
0:00:30.920202	7.2625	0.8203125	
0:00:30.972515	7.375	0.355987548828	
0:00:31.024378	7.37875	0.523223876953	
0:00:31.076710	7.27375	0.8203125	
0:00:31.129400	7.37625	0.349578857422	
0:00:31.181960	7.3525	0.8203125	
0:00:31.235810	7.22875	0.796356201172	
0:00:31.288415	7.37625	0.351104736328	
0:00:31.341148	7.18625	0.8203125	
0:00:31.397441	7.3125	0.814361572266	
0:00:31.449358	7.1875	0.8203125	
0:00:31.501298	7.325	0.8203125	
0:00:31.554170	7.37875	0.363311767578	
0:00:31.606835	7.175	0.8203125	
0:00:31.659502	7.37375	0.373229980469	
0:00:31.712316	7.3775	0.354309082031	
0:00:31.764938	7.19	0.8203125	
0:00:31.817366	7.30625	0.6005859375	
0:00:31.869240	7.38	0.721435546875	
0:00:31.921873	7.21625	0.532684326172	
0:00:31.975750	7.37875	0.351104736328	
0:00:32.029610	7.27	0.8203125	
0:00:32.081842	7.37875	0.343322753906	
0:00:32.134608	7.37375	0.344085693359	
0:00:32.187275	7.27	0.8203125	
0:00:32.240034	7.37875	0.335998535156	
0:00:32.292730	7.3075	0.8203125	
0:00:32.345388	7.2075	0.8203125	
0:00:32.397235	7.37625	0.326232910156	
0:00:32.449453	7.21125	0.8203125	
0:00:32.502075	7.20375	0.803527832031	
0:00:32.554939	7.38125	0.330047607422	
0:00:32.608053	7.18625	0.8203125	
0:00:32.660409	7.37375	0.352172851562	
0:00:32.713036	7.375	0.32958984375	
0:00:32.765582	7.265	0.8203125	
0:00:32.817875	7.32	0.746612548828	
0:00:32.870659	7.31125	0.336608886719	
0:00:32.922926	7.26375	0.8203125	
0:00:32.974788	7.375	0.350189208984	
0:00:33.026654	7.3825	0.731353759766	
0:00:33.079490	7.21625	0.8203125	
0:00:33.132082	7.375	0.339965820312	
0:00:33.184611	7.19625	0.8203125	
0:00:33.237456	7.32375	0.8203125	
0:00:33.290060	7.3775	0.374145507812	
0:00:33.343955	7.26625	0.8203125	
0:00:33.397815	7.32375	0.340270996094	
0:00:33.451656	7.18625	0.8203125	
0:00:33.504060	7.30625	0.773773193359	
0:00:33.556683	7.37375	0.358734130859	
0:00:33.609258	7.17875	0.8203125	
0:00:33.661502	7.37375	0.371551513672	
0:00:33.714032	7.37875	0.517730712891	
0:00:33.766549	7.2675	0.8203125	
0:00:33.818433	7.37625	0.356140136719	
0:00:33.870849	7.36875	0.8203125	
0:00:33.924715	7.295	0.8203125	
0:00:33.976566	7.375	0.343170166016	
